male,female,word,p_w,p_male_w,p_female_w,PMI_male,PMI_female
17,1,attentat,9.052231375033946e-5,8.549329631976505e-5,5.029017430574414e-6,0.01930061271368728,-0.10967407705973467
17,1,militardien,9.052231375033946e-5,8.549329631976505e-5,5.029017430574414e-6,0.01930061271368728,-0.10967407705973467
17,1,cuxhav,9.052231375033946e-5,8.549329631976505e-5,5.029017430574414e-6,0.01930061271368728,-0.10967407705973467
17,1,dr.-ing,9.052231375033946e-5,8.549329631976505e-5,5.029017430574414e-6,0.01930061271368728,-0.10967407705973467
17,1,europaparlament,9.052231375033946e-5,8.549329631976505e-5,5.029017430574414e-6,0.01930061271368728,-0.10967407705973467
39,3,betatigt,2.112187320841254e-4,1.9613167979240216e-4,1.5087052291723243e-5,0.019192453273746714,-0.09788980527827196
58,5,verwaltungsrat,3.168280981261881e-4,2.9168301097331605e-4,2.514508715287207e-5,0.019073702008077297,-0.09266303829044575
28,2,angeleg,1.5087052291723243e-4,1.408124880560836e-4,1.0058034861148828e-5,0.019052123520063254,-0.10043622204033571
28,2,bewirtschaftet,1.5087052291723243e-4,1.408124880560836e-4,1.0058034861148828e-5,0.019052123520063254,-0.10043622204033571
38,3,rektor,2.0618971465355098e-4,1.9110266236182775e-4,1.5087052291723243e-5,0.018914916025484858,-0.09571918196981925
38,3,bergmann,2.0618971465355098e-4,1.9110266236182775e-4,1.5087052291723243e-5,0.018914916025484858,-0.09571918196981925
66,6,amerikan,3.620892550013578e-4,3.3191515041791137e-4,3.0174104583446486e-5,0.018842120371414275,-0.08959865690306516
16,1,prozess,8.549329631976505e-5,8.046427888919063e-5,5.029017430574414e-6,0.018808838294275716,-0.10498907097499546
16,1,bundeskanzleramt,8.549329631976505e-5,8.046427888919063e-5,5.029017430574414e-6,0.018808838294275716,-0.10498907097499546
16,1,gericht,8.549329631976505e-5,8.046427888919063e-5,5.029017430574414e-6,0.018808838294275716,-0.10498907097499546
16,1,mandatsniederleg,8.549329631976505e-5,8.046427888919063e-5,5.029017430574414e-6,0.018808838294275716,-0.10498907097499546
16,1,bedeut,8.549329631976505e-5,8.046427888919063e-5,5.029017430574414e-6,0.018808838294275716,-0.10498907097499546
16,1,deshalb,8.549329631976505e-5,8.046427888919063e-5,5.029017430574414e-6,0.018808838294275716,-0.10498907097499546
16,1,diplom-ökonom,8.549329631976505e-5,8.046427888919063e-5,5.029017430574414e-6,0.018808838294275716,-0.10498907097499546
16,1,extern,8.549329631976505e-5,8.046427888919063e-5,5.029017430574414e-6,0.018808838294275716,-0.10498907097499546
16,1,baden-bad,8.549329631976505e-5,8.046427888919063e-5,5.029017430574414e-6,0.018808838294275716,-0.10498907097499546
